Entity,Code,Date,International travel controls (OxBSG)
Laos,LAO,18-Apr-20,4
Laos,LAO,19-Apr-20,4
Laos,LAO,20-Apr-20,4
Laos,LAO,21-Apr-20,4
Laos,LAO,22-Apr-20,4
Laos,LAO,23-Apr-20,4
Laos,LAO,24-Apr-20,4
Laos,LAO,25-Apr-20,4
Laos,LAO,26-Apr-20,4
Laos,LAO,27-Apr-20,4
Laos,LAO,28-Apr-20,4
Laos,LAO,29-Apr-20,4
Laos,LAO,30-Apr-20,4
Laos,LAO,1-May-20,4
Laos,LAO,2-May-20,4
Laos,LAO,3-May-20,4
Laos,LAO,4-May-20,4
Laos,LAO,5-May-20,4
Laos,LAO,6-May-20,4
Laos,LAO,7-May-20,4
Laos,LAO,8-May-20,4
Laos,LAO,9-May-20,4
Laos,LAO,10-May-20,4
Laos,LAO,11-May-20,4
Lebanon,LBN,1-Jan-20,0
Lebanon,LBN,2-Jan-20,0
Lebanon,LBN,3-Jan-20,0
Lebanon,LBN,4-Jan-20,0
Lebanon,LBN,5-Jan-20,0
Lebanon,LBN,6-Jan-20,0
Lebanon,LBN,7-Jan-20,0
Lebanon,LBN,8-Jan-20,0
Lebanon,LBN,9-Jan-20,0
Lebanon,LBN,10-Jan-20,0
Lebanon,LBN,11-Jan-20,0
Lebanon,LBN,12-Jan-20,0
Lebanon,LBN,13-Jan-20,0
Lebanon,LBN,14-Jan-20,0
Lebanon,LBN,15-Jan-20,0
Lebanon,LBN,16-Jan-20,0
Lebanon,LBN,17-Jan-20,0
Lebanon,LBN,18-Jan-20,0
Lebanon,LBN,19-Jan-20,0
Lebanon,LBN,20-Jan-20,0
Lebanon,LBN,21-Jan-20,0
Lebanon,LBN,22-Jan-20,0
Lebanon,LBN,23-Jan-20,0
Lebanon,LBN,24-Jan-20,0
Lebanon,LBN,25-Jan-20,0
Lebanon,LBN,26-Jan-20,0
Lebanon,LBN,27-Jan-20,0
Lebanon,LBN,28-Jan-20,0
Lebanon,LBN,29-Jan-20,0
Lebanon,LBN,30-Jan-20,0
Lebanon,LBN,31-Jan-20,0
Lebanon,LBN,1-Feb-20,0
Lebanon,LBN,2-Feb-20,0
Lebanon,LBN,3-Feb-20,0
Lebanon,LBN,4-Feb-20,0
Lebanon,LBN,5-Feb-20,0
Lebanon,LBN,6-Feb-20,0
Lebanon,LBN,7-Feb-20,0
Lebanon,LBN,8-Feb-20,0
Lebanon,LBN,9-Feb-20,0
Lebanon,LBN,10-Feb-20,0
Lebanon,LBN,11-Feb-20,0
Lebanon,LBN,12-Feb-20,0
Lebanon,LBN,13-Feb-20,1
Lebanon,LBN,14-Feb-20,1
Lebanon,LBN,15-Feb-20,1
Lebanon,LBN,16-Feb-20,1
Lebanon,LBN,17-Feb-20,1
Lebanon,LBN,18-Feb-20,1
Lebanon,LBN,19-Feb-20,1
Lebanon,LBN,20-Feb-20,1
Lebanon,LBN,21-Feb-20,1
Lebanon,LBN,22-Feb-20,1
Lebanon,LBN,23-Feb-20,1
Lebanon,LBN,24-Feb-20,1
Lebanon,LBN,25-Feb-20,1
Lebanon,LBN,26-Feb-20,1
Lebanon,LBN,27-Feb-20,1
Lebanon,LBN,28-Feb-20,3
Lebanon,LBN,29-Feb-20,3
Lebanon,LBN,1-Mar-20,3
Lebanon,LBN,2-Mar-20,3
Lebanon,LBN,3-Mar-20,3
Lebanon,LBN,4-Mar-20,3
Lebanon,LBN,5-Mar-20,3
Lebanon,LBN,6-Mar-20,3
Lebanon,LBN,7-Mar-20,3
Lebanon,LBN,8-Mar-20,3
Lebanon,LBN,9-Mar-20,3
Lebanon,LBN,10-Mar-20,3
Lebanon,LBN,11-Mar-20,3
Lebanon,LBN,12-Mar-20,3
Lebanon,LBN,13-Mar-20,3
Lebanon,LBN,14-Mar-20,3
Lebanon,LBN,15-Mar-20,3
Lebanon,LBN,16-Mar-20,4
Lebanon,LBN,17-Mar-20,4
Lebanon,LBN,18-Mar-20,4
Lebanon,LBN,19-Mar-20,4
Lebanon,LBN,20-Mar-20,4
Lebanon,LBN,21-Mar-20,4
Lebanon,LBN,22-Mar-20,4
Lebanon,LBN,23-Mar-20,4
Lebanon,LBN,24-Mar-20,4
Lebanon,LBN,25-Mar-20,4
Lebanon,LBN,26-Mar-20,4
Lebanon,LBN,27-Mar-20,4
Lebanon,LBN,28-Mar-20,4
Lebanon,LBN,29-Mar-20,4
Lebanon,LBN,30-Mar-20,4
Lebanon,LBN,31-Mar-20,4
Lebanon,LBN,1-Apr-20,4
Lebanon,LBN,2-Apr-20,4
Lebanon,LBN,3-Apr-20,4
Lebanon,LBN,4-Apr-20,4
Lebanon,LBN,5-Apr-20,4
Lebanon,LBN,6-Apr-20,4
Lebanon,LBN,7-Apr-20,4
Lebanon,LBN,8-Apr-20,4
Lebanon,LBN,9-Apr-20,4
Lebanon,LBN,10-Apr-20,4
Lebanon,LBN,11-Apr-20,4
Lebanon,LBN,12-Apr-20,4
Lebanon,LBN,13-Apr-20,4
Lebanon,LBN,14-Apr-20,4
Lebanon,LBN,15-Apr-20,4
Lebanon,LBN,16-Apr-20,4
Lebanon,LBN,17-Apr-20,4
Lebanon,LBN,18-Apr-20,4
Lebanon,LBN,19-Apr-20,4
Lebanon,LBN,20-Apr-20,4
Lebanon,LBN,21-Apr-20,4
Lebanon,LBN,22-Apr-20,4
Lebanon,LBN,23-Apr-20,4
Lebanon,LBN,24-Apr-20,4
Lebanon,LBN,25-Apr-20,4
Lebanon,LBN,26-Apr-20,4
Lebanon,LBN,27-Apr-20,4
Lebanon,LBN,28-Apr-20,4
Lebanon,LBN,29-Apr-20,4
Lebanon,LBN,30-Apr-20,4
Lebanon,LBN,1-May-20,4
Lebanon,LBN,2-May-20,4
Lebanon,LBN,3-May-20,4
Lebanon,LBN,4-May-20,4
Lebanon,LBN,5-May-20,4
Lebanon,LBN,6-May-20,4
Lebanon,LBN,7-May-20,4
Lebanon,LBN,8-May-20,4
Lebanon,LBN,9-May-20,4
Lebanon,LBN,10-May-20,4
Lebanon,LBN,11-May-20,4
Lebanon,LBN,12-May-20,4
Lebanon,LBN,13-May-20,4
Lebanon,LBN,14-May-20,4
Lebanon,LBN,15-May-20,4
Lebanon,LBN,16-May-20,4
Lebanon,LBN,17-May-20,4
Lebanon,LBN,18-May-20,4
Lebanon,LBN,19-May-20,4
Lebanon,LBN,20-May-20,4
Lesotho,LSO,1-Jan-20,0
Lesotho,LSO,2-Jan-20,0
Lesotho,LSO,3-Jan-20,0
Lesotho,LSO,4-Jan-20,0
Lesotho,LSO,5-Jan-20,0
Lesotho,LSO,6-Jan-20,0
Lesotho,LSO,7-Jan-20,0
Lesotho,LSO,8-Jan-20,0
Lesotho,LSO,9-Jan-20,0
Lesotho,LSO,10-Jan-20,0
Lesotho,LSO,11-Jan-20,0
Lesotho,LSO,12-Jan-20,0
Lesotho,LSO,13-Jan-20,0
Lesotho,LSO,14-Jan-20,0
Lesotho,LSO,15-Jan-20,0
Lesotho,LSO,16-Jan-20,0
Lesotho,LSO,17-Jan-20,0
Lesotho,LSO,18-Jan-20,0
Lesotho,LSO,19-Jan-20,0
Lesotho,LSO,20-Jan-20,0
Lesotho,LSO,21-Jan-20,0
Lesotho,LSO,22-Jan-20,0
Lesotho,LSO,23-Jan-20,0
Lesotho,LSO,24-Jan-20,0
Lesotho,LSO,25-Jan-20,0
Lesotho,LSO,26-Jan-20,0
Lesotho,LSO,27-Jan-20,0
Lesotho,LSO,28-Jan-20,0
Lesotho,LSO,29-Jan-20,0
Lesotho,LSO,30-Jan-20,0
Lesotho,LSO,31-Jan-20,0
Lesotho,LSO,1-Feb-20,0
Lesotho,LSO,2-Feb-20,0
Lesotho,LSO,3-Feb-20,0
Lesotho,LSO,4-Feb-20,0
Lesotho,LSO,5-Feb-20,0
Lesotho,LSO,6-Feb-20,0
Lesotho,LSO,7-Feb-20,0
Lesotho,LSO,8-Feb-20,0
Lesotho,LSO,9-Feb-20,0
Lesotho,LSO,10-Feb-20,0
Lesotho,LSO,11-Feb-20,0
Lesotho,LSO,12-Feb-20,0
Lesotho,LSO,13-Feb-20,0
Lesotho,LSO,14-Feb-20,0
Lesotho,LSO,15-Feb-20,0
Lesotho,LSO,16-Feb-20,0
Lesotho,LSO,17-Feb-20,0
Lesotho,LSO,18-Feb-20,0
Lesotho,LSO,19-Feb-20,0
Lesotho,LSO,20-Feb-20,0
Lesotho,LSO,21-Feb-20,0
Lesotho,LSO,22-Feb-20,0
Lesotho,LSO,23-Feb-20,0
Lesotho,LSO,24-Feb-20,0
Lesotho,LSO,25-Feb-20,0
Lesotho,LSO,26-Feb-20,0
Lesotho,LSO,27-Feb-20,0
Lesotho,LSO,28-Feb-20,0
Lesotho,LSO,29-Feb-20,0
Lesotho,LSO,1-Mar-20,0
Lesotho,LSO,2-Mar-20,0
Lesotho,LSO,3-Mar-20,0
Lesotho,LSO,4-Mar-20,0
Lesotho,LSO,5-Mar-20,0
Lesotho,LSO,6-Mar-20,2
Lesotho,LSO,7-Mar-20,2
Lesotho,LSO,8-Mar-20,2
Lesotho,LSO,9-Mar-20,2
Lesotho,LSO,10-Mar-20,2
Lesotho,LSO,11-Mar-20,2
Lesotho,LSO,12-Mar-20,2
Lesotho,LSO,13-Mar-20,2
Lesotho,LSO,14-Mar-20,2
Lesotho,LSO,15-Mar-20,2
Lesotho,LSO,16-Mar-20,2
Lesotho,LSO,17-Mar-20,2
Lesotho,LSO,18-Mar-20,2
Lesotho,LSO,19-Mar-20,2
Lesotho,LSO,20-Mar-20,2
Lesotho,LSO,21-Mar-20,2
Lesotho,LSO,22-Mar-20,2
Lesotho,LSO,23-Mar-20,2
Lesotho,LSO,24-Mar-20,2
Lesotho,LSO,25-Mar-20,2
Lesotho,LSO,26-Mar-20,2
Lesotho,LSO,27-Mar-20,2
Lesotho,LSO,28-Mar-20,2
Lesotho,LSO,29-Mar-20,4
Lesotho,LSO,30-Mar-20,4
Lesotho,LSO,31-Mar-20,4
Lesotho,LSO,1-Apr-20,4
Lesotho,LSO,2-Apr-20,4
Lesotho,LSO,3-Apr-20,4
Lesotho,LSO,4-Apr-20,4
Lesotho,LSO,5-Apr-20,4
Lesotho,LSO,6-Apr-20,4
Lesotho,LSO,7-Apr-20,4
Lesotho,LSO,8-Apr-20,4
Lesotho,LSO,9-Apr-20,4
Lesotho,LSO,10-Apr-20,4
Lesotho,LSO,11-Apr-20,4
Lesotho,LSO,12-Apr-20,4
Lesotho,LSO,13-Apr-20,4
Lesotho,LSO,14-Apr-20,4
Lesotho,LSO,15-Apr-20,4
Lesotho,LSO,16-Apr-20,4
Lesotho,LSO,17-Apr-20,4
Lesotho,LSO,18-Apr-20,4
Lesotho,LSO,19-Apr-20,4
Lesotho,LSO,20-Apr-20,4
Lesotho,LSO,21-Apr-20,4
Lesotho,LSO,22-Apr-20,4
Lesotho,LSO,23-Apr-20,4
Lesotho,LSO,24-Apr-20,4
Lesotho,LSO,25-Apr-20,4
Lesotho,LSO,26-Apr-20,4
Lesotho,LSO,27-Apr-20,4
Lesotho,LSO,28-Apr-20,4
Lesotho,LSO,29-Apr-20,4
Lesotho,LSO,30-Apr-20,4
Lesotho,LSO,1-May-20,4
Lesotho,LSO,2-May-20,4
Lesotho,LSO,3-May-20,4
Lesotho,LSO,4-May-20,4
Lesotho,LSO,5-May-20,4
Lesotho,LSO,6-May-20,4
Lesotho,LSO,7-May-20,4
Lesotho,LSO,8-May-20,4
Lesotho,LSO,9-May-20,4
Lesotho,LSO,10-May-20,4
Lesotho,LSO,11-May-20,4
Lesotho,LSO,12-May-20,4
Lesotho,LSO,13-May-20,4
Lesotho,LSO,14-May-20,4
Lesotho,LSO,15-May-20,4
Lesotho,LSO,16-May-20,4
Lesotho,LSO,17-May-20,4
Lesotho,LSO,18-May-20,4
Liberia,LBR,1-Jan-20,0
Liberia,LBR,2-Jan-20,0
Liberia,LBR,3-Jan-20,0
Liberia,LBR,4-Jan-20,0
Liberia,LBR,5-Jan-20,0
Liberia,LBR,6-Jan-20,0
Liberia,LBR,7-Jan-20,0
Liberia,LBR,8-Jan-20,0
Liberia,LBR,9-Jan-20,0
Liberia,LBR,10-Jan-20,0
Liberia,LBR,11-Jan-20,0
Liberia,LBR,12-Jan-20,0
Liberia,LBR,13-Jan-20,0
Liberia,LBR,14-Jan-20,0
Liberia,LBR,15-Jan-20,0
Liberia,LBR,16-Jan-20,0
Liberia,LBR,17-Jan-20,0
Liberia,LBR,18-Jan-20,0
Liberia,LBR,19-Jan-20,0
Liberia,LBR,20-Jan-20,0
Liberia,LBR,21-Jan-20,0
Liberia,LBR,22-Jan-20,0
Liberia,LBR,23-Jan-20,0
Liberia,LBR,24-Jan-20,0
Liberia,LBR,25-Jan-20,0
Liberia,LBR,26-Jan-20,0
Liberia,LBR,27-Jan-20,0
Liberia,LBR,28-Jan-20,0
Liberia,LBR,29-Jan-20,0
Liberia,LBR,30-Jan-20,0
Liberia,LBR,31-Jan-20,0
Liberia,LBR,1-Feb-20,0
Liberia,LBR,2-Feb-20,0
Liberia,LBR,3-Feb-20,0
Liberia,LBR,4-Feb-20,0
Liberia,LBR,5-Feb-20,0
Liberia,LBR,6-Feb-20,0
Liberia,LBR,7-Feb-20,0
Liberia,LBR,8-Feb-20,0
Liberia,LBR,9-Feb-20,0
Liberia,LBR,10-Feb-20,0
Liberia,LBR,11-Feb-20,0
Liberia,LBR,12-Feb-20,0
Liberia,LBR,13-Feb-20,0
Liberia,LBR,14-Feb-20,0
Liberia,LBR,15-Feb-20,0
Liberia,LBR,16-Feb-20,0
Liberia,LBR,17-Feb-20,0
Liberia,LBR,18-Feb-20,0
Liberia,LBR,19-Feb-20,0
Liberia,LBR,20-Feb-20,0
Liberia,LBR,21-Feb-20,0
Liberia,LBR,22-Feb-20,0
Liberia,LBR,23-Feb-20,0
Liberia,LBR,24-Feb-20,0
Liberia,LBR,25-Feb-20,0
Liberia,LBR,26-Feb-20,0
Liberia,LBR,27-Feb-20,0
Liberia,LBR,28-Feb-20,0
Liberia,LBR,29-Feb-20,0
Liberia,LBR,1-Mar-20,0
Liberia,LBR,2-Mar-20,0
Liberia,LBR,3-Mar-20,0
Liberia,LBR,4-Mar-20,0
Liberia,LBR,5-Mar-20,0
Liberia,LBR,6-Mar-20,0
Liberia,LBR,7-Mar-20,0
Liberia,LBR,8-Mar-20,0
Liberia,LBR,9-Mar-20,0
Liberia,LBR,10-Mar-20,0
Liberia,LBR,11-Mar-20,0
Liberia,LBR,12-Mar-20,0
Liberia,LBR,13-Mar-20,0
Liberia,LBR,14-Mar-20,1
Liberia,LBR,15-Mar-20,1
Liberia,LBR,16-Mar-20,3
Liberia,LBR,17-Mar-20,3
Liberia,LBR,18-Mar-20,3
Liberia,LBR,19-Mar-20,3
Liberia,LBR,20-Mar-20,3
Liberia,LBR,21-Mar-20,3
Liberia,LBR,22-Mar-20,3
Liberia,LBR,23-Mar-20,3
Liberia,LBR,24-Mar-20,3
Liberia,LBR,25-Mar-20,3
Liberia,LBR,26-Mar-20,3
Liberia,LBR,27-Mar-20,3
Liberia,LBR,28-Mar-20,3
Liberia,LBR,29-Mar-20,3
Liberia,LBR,30-Mar-20,3
Liberia,LBR,31-Mar-20,3
Liberia,LBR,1-Apr-20,3
Liberia,LBR,2-Apr-20,3
Liberia,LBR,3-Apr-20,3
Liberia,LBR,4-Apr-20,3
Liberia,LBR,5-Apr-20,3
Liberia,LBR,6-Apr-20,3
Liberia,LBR,7-Apr-20,3
Liberia,LBR,8-Apr-20,3
Liberia,LBR,9-Apr-20,3
Liberia,LBR,10-Apr-20,3
Liberia,LBR,11-Apr-20,3
Liberia,LBR,12-Apr-20,3
Liberia,LBR,13-Apr-20,3
Liberia,LBR,14-Apr-20,3
Liberia,LBR,15-Apr-20,3
Liberia,LBR,16-Apr-20,3
Liberia,LBR,17-Apr-20,3
Liberia,LBR,18-Apr-20,3
Liberia,LBR,19-Apr-20,3
Liberia,LBR,20-Apr-20,3
Liberia,LBR,21-Apr-20,3
Liberia,LBR,22-Apr-20,3
Liberia,LBR,23-Apr-20,3
Liberia,LBR,24-Apr-20,3
Liberia,LBR,25-Apr-20,3
Liberia,LBR,26-Apr-20,3
Liberia,LBR,27-Apr-20,3
Liberia,LBR,28-Apr-20,3
Liberia,LBR,29-Apr-20,3
Liberia,LBR,30-Apr-20,3
Liberia,LBR,1-May-20,3
Liberia,LBR,2-May-20,3
Liberia,LBR,3-May-20,3
Liberia,LBR,4-May-20,3
Liberia,LBR,5-May-20,3
Liberia,LBR,6-May-20,3
Liberia,LBR,7-May-20,3
Liberia,LBR,8-May-20,3
Libya,LBY,1-Jan-20,0
Libya,LBY,2-Jan-20,0
Libya,LBY,3-Jan-20,0
Libya,LBY,4-Jan-20,0
Libya,LBY,5-Jan-20,0
Libya,LBY,6-Jan-20,0
Libya,LBY,7-Jan-20,0
Libya,LBY,8-Jan-20,0
Libya,LBY,9-Jan-20,0
Libya,LBY,10-Jan-20,0
Libya,LBY,11-Jan-20,0
Libya,LBY,12-Jan-20,0
Libya,LBY,13-Jan-20,0
Libya,LBY,14-Jan-20,0
Libya,LBY,15-Jan-20,0
Libya,LBY,16-Jan-20,0
Libya,LBY,17-Jan-20,0
Libya,LBY,18-Jan-20,0
Libya,LBY,19-Jan-20,0
Libya,LBY,20-Jan-20,0
Libya,LBY,21-Jan-20,0
Libya,LBY,22-Jan-20,0
Libya,LBY,23-Jan-20,0
Libya,LBY,24-Jan-20,0
Libya,LBY,25-Jan-20,0
Libya,LBY,26-Jan-20,0
Libya,LBY,27-Jan-20,0
Libya,LBY,28-Jan-20,0
Libya,LBY,29-Jan-20,0
Libya,LBY,30-Jan-20,0
Libya,LBY,31-Jan-20,0
Libya,LBY,1-Feb-20,0
Libya,LBY,2-Feb-20,0
Libya,LBY,3-Feb-20,0
Libya,LBY,4-Feb-20,0
Libya,LBY,5-Feb-20,0
Libya,LBY,6-Feb-20,0
Libya,LBY,7-Feb-20,0
Libya,LBY,8-Feb-20,0
Libya,LBY,9-Feb-20,0
Libya,LBY,10-Feb-20,0
Libya,LBY,11-Feb-20,0
Libya,LBY,12-Feb-20,0
Libya,LBY,13-Feb-20,0
Libya,LBY,14-Feb-20,0
Libya,LBY,15-Feb-20,0
Libya,LBY,16-Feb-20,0
Libya,LBY,17-Feb-20,0
Libya,LBY,18-Feb-20,0
Libya,LBY,19-Feb-20,0
Libya,LBY,20-Feb-20,0
Libya,LBY,21-Feb-20,0
Libya,LBY,22-Feb-20,0
Libya,LBY,23-Feb-20,0
Libya,LBY,24-Feb-20,0
Libya,LBY,25-Feb-20,0
Libya,LBY,26-Feb-20,0
Libya,LBY,27-Feb-20,0
Libya,LBY,28-Feb-20,0
Libya,LBY,29-Feb-20,0
Libya,LBY,1-Mar-20,0
Libya,LBY,2-Mar-20,0
Libya,LBY,3-Mar-20,0
Libya,LBY,4-Mar-20,0
Libya,LBY,5-Mar-20,0
Libya,LBY,6-Mar-20,0
Libya,LBY,7-Mar-20,0
Libya,LBY,8-Mar-20,0
Libya,LBY,9-Mar-20,0
Libya,LBY,10-Mar-20,0
Libya,LBY,11-Mar-20,0
Libya,LBY,12-Mar-20,0
Libya,LBY,13-Mar-20,0
Libya,LBY,14-Mar-20,0
Libya,LBY,15-Mar-20,0
Libya,LBY,16-Mar-20,4
Libya,LBY,17-Mar-20,4
Libya,LBY,18-Mar-20,4
Libya,LBY,19-Mar-20,4
Libya,LBY,20-Mar-20,4
Libya,LBY,21-Mar-20,4
Libya,LBY,22-Mar-20,4
Libya,LBY,23-Mar-20,4
Libya,LBY,24-Mar-20,4
Libya,LBY,25-Mar-20,4
Libya,LBY,26-Mar-20,4
Libya,LBY,27-Mar-20,4
Libya,LBY,28-Mar-20,4
Libya,LBY,29-Mar-20,4
Libya,LBY,30-Mar-20,4
Libya,LBY,31-Mar-20,4
Libya,LBY,1-Apr-20,4
Libya,LBY,2-Apr-20,4
Libya,LBY,3-Apr-20,4
Libya,LBY,4-Apr-20,4
Libya,LBY,5-Apr-20,4
Libya,LBY,6-Apr-20,4
Libya,LBY,7-Apr-20,4
Libya,LBY,8-Apr-20,4
Libya,LBY,9-Apr-20,4
Libya,LBY,10-Apr-20,4
Libya,LBY,11-Apr-20,4
Libya,LBY,12-Apr-20,4
Libya,LBY,13-Apr-20,4
Libya,LBY,14-Apr-20,4
Libya,LBY,15-Apr-20,4
Libya,LBY,16-Apr-20,4
Libya,LBY,17-Apr-20,4
Libya,LBY,18-Apr-20,4
Libya,LBY,19-Apr-20,4
Libya,LBY,20-Apr-20,4
Libya,LBY,21-Apr-20,4
Libya,LBY,22-Apr-20,4
Libya,LBY,23-Apr-20,4
Libya,LBY,24-Apr-20,4
Libya,LBY,25-Apr-20,4
Libya,LBY,26-Apr-20,4
Libya,LBY,27-Apr-20,4
Libya,LBY,28-Apr-20,4
Libya,LBY,29-Apr-20,4
Libya,LBY,30-Apr-20,4
Libya,LBY,1-May-20,4
Libya,LBY,2-May-20,4
Libya,LBY,3-May-20,4
Libya,LBY,4-May-20,4
Libya,LBY,5-May-20,4
Libya,LBY,6-May-20,4
Libya,LBY,7-May-20,4
Libya,LBY,8-May-20,4
Libya,LBY,9-May-20,4
Libya,LBY,10-May-20,4
Libya,LBY,11-May-20,4
Libya,LBY,12-May-20,4
Libya,LBY,13-May-20,4
Libya,LBY,14-May-20,4
Libya,LBY,15-May-20,4
Libya,LBY,16-May-20,4
Libya,LBY,17-May-20,4
Libya,LBY,18-May-20,4
Libya,LBY,19-May-20,4
Libya,LBY,20-May-20,4
Luxembourg,LUX,1-Jan-20,0
Luxembourg,LUX,2-Jan-20,0
Luxembourg,LUX,3-Jan-20,0
Luxembourg,LUX,4-Jan-20,0
Luxembourg,LUX,5-Jan-20,0
Luxembourg,LUX,6-Jan-20,0
Luxembourg,LUX,7-Jan-20,0
Luxembourg,LUX,8-Jan-20,0
Luxembourg,LUX,9-Jan-20,0
Luxembourg,LUX,10-Jan-20,0
Luxembourg,LUX,11-Jan-20,0
Luxembourg,LUX,12-Jan-20,0
Luxembourg,LUX,13-Jan-20,0
Luxembourg,LUX,14-Jan-20,0
Luxembourg,LUX,15-Jan-20,0
Luxembourg,LUX,16-Jan-20,0
Luxembourg,LUX,17-Jan-20,0
Luxembourg,LUX,18-Jan-20,0
Luxembourg,LUX,19-Jan-20,0
Luxembourg,LUX,20-Jan-20,0
Luxembourg,LUX,21-Jan-20,0
Luxembourg,LUX,22-Jan-20,0
Luxembourg,LUX,23-Jan-20,0
Luxembourg,LUX,24-Jan-20,0
Luxembourg,LUX,25-Jan-20,0
Luxembourg,LUX,26-Jan-20,0
Luxembourg,LUX,27-Jan-20,0
Luxembourg,LUX,28-Jan-20,0
Luxembourg,LUX,29-Jan-20,0
Luxembourg,LUX,30-Jan-20,0
Luxembourg,LUX,31-Jan-20,0
Luxembourg,LUX,1-Feb-20,0
Luxembourg,LUX,2-Feb-20,0
Luxembourg,LUX,3-Feb-20,0
Luxembourg,LUX,4-Feb-20,0
Luxembourg,LUX,5-Feb-20,0
Luxembourg,LUX,6-Feb-20,0
Luxembourg,LUX,7-Feb-20,0
Luxembourg,LUX,8-Feb-20,0
Luxembourg,LUX,9-Feb-20,0
Luxembourg,LUX,10-Feb-20,0
Luxembourg,LUX,11-Feb-20,0
Luxembourg,LUX,12-Feb-20,0
Luxembourg,LUX,13-Feb-20,0
Luxembourg,LUX,14-Feb-20,0
Luxembourg,LUX,15-Feb-20,0
Luxembourg,LUX,16-Feb-20,0
Luxembourg,LUX,17-Feb-20,0
Luxembourg,LUX,18-Feb-20,0
Luxembourg,LUX,19-Feb-20,0
Luxembourg,LUX,20-Feb-20,0
Luxembourg,LUX,21-Feb-20,0
Luxembourg,LUX,22-Feb-20,0
Luxembourg,LUX,23-Feb-20,0
Luxembourg,LUX,24-Feb-20,0
Luxembourg,LUX,25-Feb-20,0
Luxembourg,LUX,26-Feb-20,0
Luxembourg,LUX,27-Feb-20,0
Luxembourg,LUX,28-Feb-20,0
Luxembourg,LUX,29-Feb-20,0
Luxembourg,LUX,1-Mar-20,0
Luxembourg,LUX,2-Mar-20,0
Luxembourg,LUX,3-Mar-20,0
Luxembourg,LUX,4-Mar-20,0
Luxembourg,LUX,5-Mar-20,0
Luxembourg,LUX,6-Mar-20,0
Luxembourg,LUX,7-Mar-20,0
Luxembourg,LUX,8-Mar-20,0
Luxembourg,LUX,9-Mar-20,0
Luxembourg,LUX,10-Mar-20,0
Luxembourg,LUX,11-Mar-20,0
Luxembourg,LUX,12-Mar-20,0
Luxembourg,LUX,13-Mar-20,0
Luxembourg,LUX,14-Mar-20,0
Luxembourg,LUX,15-Mar-20,0
Luxembourg,LUX,16-Mar-20,0
Luxembourg,LUX,17-Mar-20,0
Luxembourg,LUX,18-Mar-20,0
Luxembourg,LUX,19-Mar-20,0
Luxembourg,LUX,20-Mar-20,0
Luxembourg,LUX,21-Mar-20,0
Luxembourg,LUX,22-Mar-20,0
Luxembourg,LUX,23-Mar-20,0
Luxembourg,LUX,24-Mar-20,0
Luxembourg,LUX,25-Mar-20,0
Luxembourg,LUX,26-Mar-20,0
Luxembourg,LUX,27-Mar-20,0
Luxembourg,LUX,28-Mar-20,0
Luxembourg,LUX,29-Mar-20,0
Luxembourg,LUX,30-Mar-20,0
Luxembourg,LUX,31-Mar-20,0
Luxembourg,LUX,1-Apr-20,0
Luxembourg,LUX,2-Apr-20,0
Luxembourg,LUX,3-Apr-20,0
Luxembourg,LUX,4-Apr-20,0
Luxembourg,LUX,5-Apr-20,0
Luxembourg,LUX,6-Apr-20,0
Luxembourg,LUX,7-Apr-20,0
Luxembourg,LUX,8-Apr-20,0
Luxembourg,LUX,9-Apr-20,0
Luxembourg,LUX,10-Apr-20,0
Luxembourg,LUX,11-Apr-20,0
Luxembourg,LUX,12-Apr-20,0
Luxembourg,LUX,13-Apr-20,0
Luxembourg,LUX,14-Apr-20,0
Luxembourg,LUX,15-Apr-20,0
Luxembourg,LUX,16-Apr-20,0
Luxembourg,LUX,17-Apr-20,0
Luxembourg,LUX,18-Apr-20,0
Luxembourg,LUX,19-Apr-20,0
Luxembourg,LUX,20-Apr-20,0
Luxembourg,LUX,21-Apr-20,0
Luxembourg,LUX,22-Apr-20,0
Luxembourg,LUX,23-Apr-20,0
Luxembourg,LUX,24-Apr-20,0
Luxembourg,LUX,25-Apr-20,0
Luxembourg,LUX,26-Apr-20,0
Luxembourg,LUX,27-Apr-20,0
Luxembourg,LUX,28-Apr-20,0
Luxembourg,LUX,29-Apr-20,0
Luxembourg,LUX,30-Apr-20,0
Luxembourg,LUX,1-May-20,0
Luxembourg,LUX,2-May-20,0
Luxembourg,LUX,3-May-20,0
Luxembourg,LUX,4-May-20,0
Luxembourg,LUX,5-May-20,0
Luxembourg,LUX,6-May-20,0
Luxembourg,LUX,7-May-20,0
Luxembourg,LUX,8-May-20,0
Luxembourg,LUX,9-May-20,0
Luxembourg,LUX,10-May-20,0
Luxembourg,LUX,11-May-20,0
Luxembourg,LUX,12-May-20,0
Luxembourg,LUX,13-May-20,0
Luxembourg,LUX,14-May-20,0
Luxembourg,LUX,15-May-20,0
Luxembourg,LUX,16-May-20,0
Macao,MAC,1-Jan-20,0
Macao,MAC,2-Jan-20,0
Macao,MAC,3-Jan-20,0
Macao,MAC,4-Jan-20,0
Macao,MAC,5-Jan-20,0
Macao,MAC,6-Jan-20,1
Macao,MAC,7-Jan-20,1
Macao,MAC,8-Jan-20,1
Macao,MAC,9-Jan-20,1
Macao,MAC,10-Jan-20,1
Macao,MAC,11-Jan-20,1
Macao,MAC,12-Jan-20,1
Macao,MAC,13-Jan-20,1
Macao,MAC,14-Jan-20,1
